vid,match_id,stage,player1ringname,player1rank,player1character,player2ringname,player2rank,player2character,round_num,player1_rounds_won,p1ko,p1ro,p1ex,player2_rounds_won,p2ko,p2ro,p2ex,round_end_time
a-7HQc7skyQ,46806,d1a29e75-3c5c-4210-98ae-4b70cbffe633,Grassland,n/a,24,Jacky,n/a,24,Akira,4,3,1,0,0,1,0,0,0,22.06
a-7HQc7skyQ,47770,628b8499-41b0-4ba0-acd1-8479be532c78,River,n/a,0,Lion,n/a,0,Jacky,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,48957,628b8499-41b0-4ba0-acd1-8479be532c78,River,n/a,29,Lion,n/a,23,Jacky,1,1,1,0,0,0,0,0,0,28.66
a-7HQc7skyQ,49683,628b8499-41b0-4ba0-acd1-8479be532c78,River,n/a,29,Lion,n/a,23,Jacky,2,1,0,0,0,1,0,1,0,31.01
a-7HQc7skyQ,50535,628b8499-41b0-4ba0-acd1-8479be532c78,River,n/a,29,Lion,n/a,23,Jacky,3,2,1,0,0,1,0,0,0,26.76
a-7HQc7skyQ,51631,628b8499-41b0-4ba0-acd1-8479be532c78,River,n/a,29,Lion,n/a,23,Jacky,4,2,0,0,0,2,1,0,0,19.16
a-7HQc7skyQ,52731,628b8499-41b0-4ba0-acd1-8479be532c78,River,n/a,29,Lion,n/a,23,Jacky,5,3,1,0,0,2,0,0,0,19.06
a-7HQc7skyQ,53755,0bdfcfe4-45dc-4f70-89d8-63140dc1ae18,Statues,n/a,0,Pai,n/a,0,Sarah,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,55266,0bdfcfe4-45dc-4f70-89d8-63140dc1ae18,Statues,n/a,24,Pai,n/a,28,Sarah,1,0,0,0,0,1,1,0,0,19.06
a-7HQc7skyQ,55946,0bdfcfe4-45dc-4f70-89d8-63140dc1ae18,Statues,n/a,24,Pai,n/a,28,Sarah,2,0,0,0,0,2,0,0,1,32.31
a-7HQc7skyQ,56760,0bdfcfe4-45dc-4f70-89d8-63140dc1ae18,Statues,n/a,24,Pai,n/a,28,Sarah,3,0,0,0,0,3,1,0,0,28.00
a-7HQc7skyQ,57904,0b5539af-4c5a-4dc3-9ee9-6592bd3fb784,Deep Mountain,n/a,0,Jeffry,n/a,0,Lion,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,58848,0b5539af-4c5a-4dc3-9ee9-6592bd3fb784,Deep Mountain,n/a,27,Jeffry,n/a,24,Lion,1,1,1,0,0,0,0,0,0,2.00
a-7HQc7skyQ,59741,0b5539af-4c5a-4dc3-9ee9-6592bd3fb784,Deep Mountain,n/a,27,Jeffry,n/a,24,Lion,2,1,0,0,0,1,1,0,0,25.06
a-7HQc7skyQ,60589,0b5539af-4c5a-4dc3-9ee9-6592bd3fb784,Deep Mountain,n/a,27,Jeffry,n/a,24,Lion,3,2,1,0,0,1,0,0,0,26.36
a-7HQc7skyQ,61559,0b5539af-4c5a-4dc3-9ee9-6592bd3fb784,Deep Mountain,n/a,27,Jeffry,n/a,24,Lion,4,2,0,0,0,2,1,0,0,22.06
a-7HQc7skyQ,62410,0b5539af-4c5a-4dc3-9ee9-6592bd3fb784,Deep Mountain,n/a,27,Jeffry,n/a,24,Lion,5,3,1,0,0,2,0,0,0,2.30
a-7HQc7skyQ,63374,3621f738-b75b-48b8-8cba-e53a894d7ac8,Arena,n/a,0,Pai,n/a,0,Jacky,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,64638,3621f738-b75b-48b8-8cba-e53a894d7ac8,Arena,n/a,27,Pai,n/a,24,Jacky,1,1,1,0,0,0,0,0,0,20.00
a-7HQc7skyQ,65508,3621f738-b75b-48b8-8cba-e53a894d7ac8,Arena,n/a,27,Pai,n/a,24,Jacky,2,2,1,0,0,0,0,0,0,2.36
a-7HQc7skyQ,66629,3621f738-b75b-48b8-8cba-e53a894d7ac8,Arena,n/a,27,Pai,n/a,24,Jacky,3,2,0,0,0,1,1,0,0,18.60
a-7HQc7skyQ,67324,3621f738-b75b-48b8-8cba-e53a894d7ac8,Arena,n/a,27,Pai,n/a,24,Jacky,4,3,1,0,0,1,0,0,0,31.66
a-7HQc7skyQ,79628,f1cec8c0-ff3f-4192-80c9-21e219b31ed3,Shrine,n/a,0,Pai,n/a,0,Lion,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,81880,f1cec8c0-ff3f-4192-80c9-21e219b31ed3,Shrine,n/a,27,Pai,n/a,29,Lion,1,0,0,0,0,1,1,0,0,6.16
a-7HQc7skyQ,82875,f1cec8c0-ff3f-4192-80c9-21e219b31ed3,Shrine,n/a,27,Pai,n/a,29,Lion,2,0,0,0,0,2,1,0,0,22.86
a-7HQc7skyQ,84877,f1cec8c0-ff3f-4192-80c9-21e219b31ed3,Shrine,n/a,27,Pai,n/a,29,Lion,3,1,1,0,0,2,0,0,0,25.06
a-7HQc7skyQ,85673,f1cec8c0-ff3f-4192-80c9-21e219b31ed3,Shrine,n/a,27,Pai,n/a,29,Lion,4,2,1,0,0,2,0,0,0,28.36
a-7HQc7skyQ,86706,f1cec8c0-ff3f-4192-80c9-21e219b31ed3,Shrine,n/a,27,Pai,n/a,29,Lion,5,2,0,0,0,3,1,0,0,2.64
a-7HQc7skyQ,122361,a7f8e7b8-e7ac-4f28-93aa-8dd7c71a8aae,Sumo Ring,n/a,0,Sarah,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,123453,a7f8e7b8-e7ac-4f28-93aa-8dd7c71a8aae,Sumo Ring,n/a,44,Sarah,n/a,27,Pai,1,0,0,0,0,1,0,0,1,28.66
a-7HQc7skyQ,129219,a7f8e7b8-e7ac-4f28-93aa-8dd7c71a8aae,Sumo Ring,n/a,44,Sarah,n/a,27,Pai,2,1,1,0,0,1,0,0,0,25.76
a-7HQc7skyQ,130128,a7f8e7b8-e7ac-4f28-93aa-8dd7c71a8aae,Sumo Ring,n/a,44,Sarah,n/a,27,Pai,3,2,1,0,0,1,0,0,0,25.16
a-7HQc7skyQ,131951,a7f8e7b8-e7ac-4f28-93aa-8dd7c71a8aae,Sumo Ring,n/a,44,Sarah,n/a,27,Pai,4,2,0,0,0,2,1,0,0,24.01
a-7HQc7skyQ,133073,a7f8e7b8-e7ac-4f28-93aa-8dd7c71a8aae,Sumo Ring,n/a,44,Sarah,n/a,27,Pai,5,2,0,0,0,3,1,0,0,18.11
a-7HQc7skyQ,137397,53396969-fb78-4cfd-8c59-e6f6a4bd6e53,Great Wall,n/a,0,Pai,n/a,0,Lion,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,138222,53396969-fb78-4cfd-8c59-e6f6a4bd6e53,Great Wall,n/a,35,Pai,n/a,24,Lion,1,1,1,0,0,0,0,0,0,25.26
a-7HQc7skyQ,139445,53396969-fb78-4cfd-8c59-e6f6a4bd6e53,Great Wall,n/a,35,Pai,n/a,24,Lion,2,2,1,0,0,0,0,0,0,14.38
a-7HQc7skyQ,140550,53396969-fb78-4cfd-8c59-e6f6a4bd6e53,Great Wall,n/a,35,Pai,n/a,24,Lion,3,3,1,0,0,0,0,0,0,18.00
a-7HQc7skyQ,141454,8c2753a8-f27b-4710-8ead-c7319f9c50c6,Grassland,n/a,0,Pai,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,142700,8c2753a8-f27b-4710-8ead-c7319f9c50c6,Grassland,n/a,35,Pai,n/a,26,Pai,1,0,0,0,0,1,1,0,0,14.16
a-7HQc7skyQ,143703,8c2753a8-f27b-4710-8ead-c7319f9c50c6,Grassland,n/a,35,Pai,n/a,26,Pai,2,0,0,0,0,2,1,0,0,21.76
a-7HQc7skyQ,144736,8c2753a8-f27b-4710-8ead-c7319f9c50c6,Grassland,n/a,35,Pai,n/a,26,Pai,3,1,1,0,0,2,0,0,0,19.30
a-7HQc7skyQ,145747,8c2753a8-f27b-4710-8ead-c7319f9c50c6,Grassland,n/a,35,Pai,n/a,26,Pai,4,2,1,0,0,2,0,0,0,21.06
a-7HQc7skyQ,146907,8c2753a8-f27b-4710-8ead-c7319f9c50c6,Grassland,n/a,35,Pai,n/a,26,Pai,5,3,1,0,0,2,0,0,0,16.08
a-7HQc7skyQ,147691,c6760b78-ffd1-4d43-a26e-61e4a5a75ae5,Ruins,n/a,0,Pai,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,148976,c6760b78-ffd1-4d43-a26e-61e4a5a75ae5,Ruins,n/a,35,Pai,n/a,27,Pai,1,1,1,0,0,0,0,0,0,14.16
a-7HQc7skyQ,149948,c6760b78-ffd1-4d43-a26e-61e4a5a75ae5,Ruins,n/a,35,Pai,n/a,27,Pai,2,1,0,0,0,1,1,0,0,24.36
a-7HQc7skyQ,152057,c6760b78-ffd1-4d43-a26e-61e4a5a75ae5,Ruins,n/a,35,Pai,n/a,27,Pai,3,2,1,0,0,1,0,0,0,19.36
a-7HQc7skyQ,154078,c6760b78-ffd1-4d43-a26e-61e4a5a75ae5,Ruins,n/a,35,Pai,n/a,27,Pai,4,3,1,0,0,1,0,0,0,19.60
a-7HQc7skyQ,157562,47084cca-1037-4c55-b2e9-70323cc27aa0,Terrace,n/a,0,Pai,n/a,0,Sarah,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,158879,47084cca-1037-4c55-b2e9-70323cc27aa0,Terrace,n/a,35,Pai,n/a,27,Sarah,1,0,0,0,0,1,1,0,0,17.36
a-7HQc7skyQ,160093,47084cca-1037-4c55-b2e9-70323cc27aa0,Terrace,n/a,35,Pai,n/a,27,Sarah,2,0,0,0,0,2,1,0,0,14.36
a-7HQc7skyQ,160919,47084cca-1037-4c55-b2e9-70323cc27aa0,Terrace,n/a,35,Pai,n/a,27,Sarah,3,1,1,0,0,2,0,0,0,27.66
a-7HQc7skyQ,162729,47084cca-1037-4c55-b2e9-70323cc27aa0,Terrace,n/a,35,Pai,n/a,27,Sarah,4,2,1,0,0,2,0,0,0,27.06
a-7HQc7skyQ,164617,47084cca-1037-4c55-b2e9-70323cc27aa0,Terrace,n/a,35,Pai,n/a,27,Sarah,5,2,0,0,0,3,1,0,0,25.06
a-7HQc7skyQ,170621,3b06771e-606e-405e-8b77-6dbdf51d6c7a,Snow Mountain,n/a,0,Sarah,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,174801,3b06771e-606e-405e-8b77-6dbdf51d6c7a,Snow Mountain,n/a,26,Sarah,n/a,27,Pai,1,0,0,0,0,1,1,0,0,34.10
a-7HQc7skyQ,180854,3b06771e-606e-405e-8b77-6dbdf51d6c7a,Snow Mountain,n/a,26,Sarah,n/a,27,Pai,2,0,0,0,0,2,1,0,0,24.06
a-7HQc7skyQ,181648,3b06771e-606e-405e-8b77-6dbdf51d6c7a,Snow Mountain,n/a,26,Sarah,n/a,27,Pai,3,1,1,0,0,2,0,0,0,26.36
a-7HQc7skyQ,182590,3b06771e-606e-405e-8b77-6dbdf51d6c7a,Snow Mountain,n/a,26,Sarah,n/a,27,Pai,4,1,0,0,0,3,1,0,0,21.00
a-7HQc7skyQ,185834,d1f79d79-429c-4c60-a3fd-70bd3591fd2c,City,n/a,0,Pai,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,186676,d1f79d79-429c-4c60-a3fd-70bd3591fd2c,City,n/a,27,Pai,n/a,30,Pai,1,1,1,0,0,0,0,0,0,4.40
a-7HQc7skyQ,187823,d1f79d79-429c-4c60-a3fd-70bd3591fd2c,City,n/a,27,Pai,n/a,30,Pai,2,1,0,0,0,1,1,0,0,14.26
a-7HQc7skyQ,188571,d1f79d79-429c-4c60-a3fd-70bd3591fd2c,City,n/a,27,Pai,n/a,30,Pai,3,1,0,0,0,2,1,0,0,29.66
a-7HQc7skyQ,189521,d1f79d79-429c-4c60-a3fd-70bd3591fd2c,City,n/a,27,Pai,n/a,30,Pai,4,1,0,0,0,3,1,0,0,21.66
a-7HQc7skyQ,190846,19590ec0-416a-4d59-8011-951c569a5d03,Deep Mountain,n/a,0,Pai,n/a,0,Sarah,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,191911,19590ec0-416a-4d59-8011-951c569a5d03,Deep Mountain,n/a,27,Pai,n/a,44,Sarah,1,0,0,0,0,1,1,0,0,22.66
a-7HQc7skyQ,192730,19590ec0-416a-4d59-8011-951c569a5d03,Deep Mountain,n/a,27,Pai,n/a,44,Sarah,2,0,0,0,0,2,1,0,0,28.20
a-7HQc7skyQ,193793,19590ec0-416a-4d59-8011-951c569a5d03,Deep Mountain,n/a,27,Pai,n/a,44,Sarah,3,1,1,0,0,2,0,0,0,20.00
a-7HQc7skyQ,194806,19590ec0-416a-4d59-8011-951c569a5d03,Deep Mountain,n/a,27,Pai,n/a,44,Sarah,4,1,0,0,0,3,1,0,0,21.71
a-7HQc7skyQ,197030,7ddd646b-4b9a-4f69-9fe8-597cd01cda72,Grassland,n/a,0,Pai,n/a,0,Kage Maru,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,199619,7ddd646b-4b9a-4f69-9fe8-597cd01cda72,Grassland,n/a,27,Pai,n/a,0,Kage Maru,1,0,0,0,0,1,1,0,0,11.66
a-7HQc7skyQ,200743,7ddd646b-4b9a-4f69-9fe8-597cd01cda72,Grassland,n/a,27,Pai,n/a,27,Kage Maru,2,1,1,0,0,1,0,0,0,15.06
a-7HQc7skyQ,204158,7ddd646b-4b9a-4f69-9fe8-597cd01cda72,Grassland,n/a,27,Pai,n/a,27,Kage Maru,3,1,0,0,0,2,1,0,0,20.66
a-7HQc7skyQ,205757,7ddd646b-4b9a-4f69-9fe8-597cd01cda72,Grassland,n/a,27,Pai,n/a,27,Kage Maru,4,2,0,1,0,2,0,0,0,27.06
a-7HQc7skyQ,206774,7ddd646b-4b9a-4f69-9fe8-597cd01cda72,Grassland,n/a,27,Pai,n/a,27,Kage Maru,5,3,1,0,0,2,0,0,0,20.70
a-7HQc7skyQ,208819,b0c5f6e0-3007-41f4-8ec2-5d6545c1feb4,Statues,n/a,0,Sarah,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,209587,b0c5f6e0-3007-41f4-8ec2-5d6545c1feb4,Statues,n/a,33,Sarah,n/a,27,Pai,1,1,1,0,0,0,0,0,0,3.60
a-7HQc7skyQ,211781,b0c5f6e0-3007-41f4-8ec2-5d6545c1feb4,Statues,n/a,33,Sarah,n/a,27,Pai,2,2,1,0,0,0,0,0,0,1.16
a-7HQc7skyQ,216178,b0c5f6e0-3007-41f4-8ec2-5d6545c1feb4,Statues,n/a,33,Sarah,n/a,27,Pai,3,3,1,0,0,0,0,0,0,21.26
a-7HQc7skyQ,221102,2a2e4442-dd25-4534-b328-80ac58e21f8a,City,n/a,0,Lau,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
a-7HQc7skyQ,221875,2a2e4442-dd25-4534-b328-80ac58e21f8a,City,n/a,28,Lau,n/a,27,Pai,1,0,0,0,0,1,1,0,0,30.01
a-7HQc7skyQ,222849,2a2e4442-dd25-4534-b328-80ac58e21f8a,City,n/a,28,Lau,n/a,27,Pai,2,0,0,0,0,2,1,0,0,0.06
a-7HQc7skyQ,225651,2a2e4442-dd25-4534-b328-80ac58e21f8a,City,n/a,28,Lau,n/a,27,Pai,3,1,1,0,0,2,0,0,0,12.16
a-7HQc7skyQ,226335,2a2e4442-dd25-4534-b328-80ac58e21f8a,City,n/a,28,Lau,n/a,27,Pai,4,2,1,0,0,2,0,0,0,1.60
a-7HQc7skyQ,230626,2a2e4442-dd25-4534-b328-80ac58e21f8a,City,n/a,28,Lau,n/a,27,Pai,5,3,1,0,0,2,0,0,0,23.06
aC9PncoS494,60,da3fd64a-85fe-468a-a01a-22adc0814a8c,City,n/a,0,Brad,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
aC9PncoS494,1773,da3fd64a-85fe-468a-a01a-22adc0814a8c,City,n/a,41,Brad,n/a,42,Jean,1,0,0,0,0,1,1,0,0,1.01
aC9PncoS494,2819,da3fd64a-85fe-468a-a01a-22adc0814a8c,City,n/a,41,Brad,n/a,42,Jean,2,0,0,0,0,2,1,0,0,2.23
aC9PncoS494,3543,da3fd64a-85fe-468a-a01a-22adc0814a8c,City,n/a,41,Brad,n/a,42,Jean,3,0,0,0,0,3,1,0,0,30.01
aNDRIjcpt_g,60,cf7b7dcd-66c6-4489-a443-4943f9e38f87,City,n/a,0,Jean,n/a,0,Kage,0,0,0,0,0,0,0,0,0,n/a
aNDRIjcpt_g,1294,cf7b7dcd-66c6-4489-a443-4943f9e38f87,City,n/a,42,Jean,n/a,41,Kage,1,1,1,0,0,0,0,0,0,2.66
aNDRIjcpt_g,2020,cf7b7dcd-66c6-4489-a443-4943f9e38f87,City,n/a,42,Jean,n/a,41,Kage,2,2,1,0,0,0,0,0,0,30.41
aNDRIjcpt_g,2685,cf7b7dcd-66c6-4489-a443-4943f9e38f87,City,n/a,42,Jean,n/a,41,Kage,3,2,0,0,0,1,1,0,0,32.36
aNDRIjcpt_g,3397,cf7b7dcd-66c6-4489-a443-4943f9e38f87,City,n/a,42,Jean,n/a,41,Kage,4,2,0,0,0,2,0,0,1,30.36
aNDRIjcpt_g,4537,cf7b7dcd-66c6-4489-a443-4943f9e38f87,City,n/a,42,Jean,n/a,41,Kage,5,3,1,0,0,2,0,0,0,16.66
aNpgFB2kdwg,60,d0d5bed6-1c37-47bf-8b56-771b17f14bad,City,n/a,0,Akira,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
aNpgFB2kdwg,1233,d0d5bed6-1c37-47bf-8b56-771b17f14bad,City,n/a,40,Akira,n/a,42,Jean,1,1,1,0,0,0,0,0,0,9.06
aNpgFB2kdwg,2258,d0d5bed6-1c37-47bf-8b56-771b17f14bad,City,n/a,40,Akira,n/a,42,Jean,2,1,0,0,0,1,1,0,0,20.66
aNpgFB2kdwg,3764,d0d5bed6-1c37-47bf-8b56-771b17f14bad,City,n/a,40,Akira,n/a,42,Jean,3,1,0,0,0,2,1,0,0,24.06
aNpgFB2kdwg,4598,d0d5bed6-1c37-47bf-8b56-771b17f14bad,City,n/a,40,Akira,n/a,42,Jean,4,2,1,0,0,2,0,0,0,26.46
aVP1t97rzX8,60,b61e93b5-f59f-4f3f-9649-8c8ebb67ba0c,River,n/a,0,Jean,n/a,0,Akira,0,0,0,0,0,0,0,0,0,n/a
aVP1t97rzX8,1511,b61e93b5-f59f-4f3f-9649-8c8ebb67ba0c,River,n/a,10,Jean,n/a,0,Akira,1,1,1,0,0,0,0,0,0,20.03
aVP1t97rzX8,2490,b61e93b5-f59f-4f3f-9649-8c8ebb67ba0c,River,n/a,10,Jean,n/a,41,Akira,2,2,1,0,0,0,0,0,0,21.03
aVP1t97rzX8,3485,b61e93b5-f59f-4f3f-9649-8c8ebb67ba0c,River,n/a,10,Jean,n/a,41,Akira,3,3,0,1,0,0,0,0,0,21.06
aYAI92DTzSU,60,4a62cc2a-5ce4-4435-be11-365d2423f661,Waterfalls,n/a,0,Blaze,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
aYAI92DTzSU,1648,4a62cc2a-5ce4-4435-be11-365d2423f661,Waterfalls,n/a,42,Blaze,n/a,43,Jean,1,0,0,0,0,1,1,0,0,17.60
aYAI92DTzSU,2551,4a62cc2a-5ce4-4435-be11-365d2423f661,Waterfalls,n/a,42,Blaze,n/a,43,Jean,2,1,1,0,0,1,0,0,0,24.66
aYAI92DTzSU,3233,4a62cc2a-5ce4-4435-be11-365d2423f661,Waterfalls,n/a,42,Blaze,n/a,43,Jean,3,1,0,0,0,2,0,0,1,32.06
aYAI92DTzSU,4134,4a62cc2a-5ce4-4435-be11-365d2423f661,Waterfalls,n/a,42,Blaze,n/a,43,Jean,4,1,0,0,0,3,1,0,0,24.12
aYf1FajZD7w,60,05ba5e97-e507-4117-84cf-0b214726e81c,Great Wall,n/a,0,Vanessa,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
aYf1FajZD7w,1209,05ba5e97-e507-4117-84cf-0b214726e81c,Great Wall,n/a,42,Vanessa,n/a,45,Jean,1,0,0,0,0,1,0,0,1,33.16
aYf1FajZD7w,1990,05ba5e97-e507-4117-84cf-0b214726e81c,Great Wall,n/a,42,Vanessa,n/a,45,Jean,2,0,0,0,0,2,0,1,0,28.60
aYf1FajZD7w,3098,05ba5e97-e507-4117-84cf-0b214726e81c,Great Wall,n/a,42,Vanessa,n/a,45,Jean,3,1,1,0,0,2,0,0,0,16.10
aYf1FajZD7w,4316,05ba5e97-e507-4117-84cf-0b214726e81c,Great Wall,n/a,42,Vanessa,n/a,45,Jean,4,2,1,0,0,2,0,0,0,14.06
aYf1FajZD7w,5339,05ba5e97-e507-4117-84cf-0b214726e81c,Great Wall,n/a,42,Vanessa,n/a,45,Jean,5,2,0,0,0,3,1,0,0,20.06
acViSDYgeJk,60,eff33b1d-c59e-42c3-a3c6-448f9f4dfba7,Training Room,n/a,0,Lau,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
acViSDYgeJk,1568,eff33b1d-c59e-42c3-a3c6-448f9f4dfba7,Training Room,n/a,45,Lau,n/a,46,Jean,1,1,1,0,0,0,0,0,0,19.66
acViSDYgeJk,2326,eff33b1d-c59e-42c3-a3c6-448f9f4dfba7,Training Room,n/a,45,Lau,n/a,46,Jean,2,1,0,0,0,1,1,0,0,29.06
acViSDYgeJk,3459,eff33b1d-c59e-42c3-a3c6-448f9f4dfba7,Training Room,n/a,45,Lau,n/a,46,Jean,3,1,0,0,0,2,1,0,0,1.74
acViSDYgeJk,4422,eff33b1d-c59e-42c3-a3c6-448f9f4dfba7,Training Room,n/a,45,Lau,n/a,46,Jean,4,2,1,0,0,2,0,0,0,22.36
acViSDYgeJk,5303,eff33b1d-c59e-42c3-a3c6-448f9f4dfba7,Training Room,n/a,45,Lau,n/a,46,Jean,5,2,0,0,0,3,1,0,0,26.16
af2rYkHVjys,60,1afffc85-24d5-4e49-80cc-12256c275ba3,City,n/a,0,Sarah,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
af2rYkHVjys,1400,1afffc85-24d5-4e49-80cc-12256c275ba3,City,n/a,40,Sarah,n/a,41,Jean,1,1,0,0,1,0,0,0,0,30.36
af2rYkHVjys,2491,1afffc85-24d5-4e49-80cc-12256c275ba3,City,n/a,40,Sarah,n/a,41,Jean,2,1,0,0,0,1,1,0,0,18.00
af2rYkHVjys,3522,1afffc85-24d5-4e49-80cc-12256c275ba3,City,n/a,40,Sarah,n/a,41,Jean,3,1,0,0,0,2,1,0,0,20.06
af2rYkHVjys,4499,1afffc85-24d5-4e49-80cc-12256c275ba3,City,n/a,40,Sarah,n/a,41,Jean,4,2,1,0,0,2,0,0,0,22.63
af2rYkHVjys,5653,1afffc85-24d5-4e49-80cc-12256c275ba3,City,n/a,40,Sarah,n/a,41,Jean,5,2,0,0,0,3,1,0,0,16.06
ajJsDgd-wqA,60,5c845a93-77fd-4660-ae87-1bb513875a1d,River,n/a,0,Sarah,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
ajJsDgd-wqA,1188,5c845a93-77fd-4660-ae87-1bb513875a1d,River,n/a,43,Sarah,n/a,42,Jean,1,1,1,0,0,0,0,0,0,30.00
ajJsDgd-wqA,2271,5c845a93-77fd-4660-ae87-1bb513875a1d,River,n/a,43,Sarah,n/a,42,Jean,2,2,1,0,0,0,0,0,0,18.00
ajJsDgd-wqA,2998,5c845a93-77fd-4660-ae87-1bb513875a1d,River,n/a,43,Sarah,n/a,42,Jean,3,3,1,0,0,0,0,0,0,31.36
aq9bed44TYg,60,08d7560a-93e5-4ce2-bf99-831d3794a62a,Training Room,n/a,0,Lion,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
aq9bed44TYg,1085,08d7560a-93e5-4ce2-bf99-831d3794a62a,Training Room,n/a,41,Lion,n/a,43,Jean,1,0,0,0,0,1,1,0,0,34.86
aq9bed44TYg,1994,08d7560a-93e5-4ce2-bf99-831d3794a62a,Training Room,n/a,41,Lion,n/a,43,Jean,2,1,1,0,0,1,0,0,0,24.02
aq9bed44TYg,2803,08d7560a-93e5-4ce2-bf99-831d3794a62a,Training Room,n/a,41,Lion,n/a,43,Jean,3,2,1,0,0,1,0,0,0,27.71
aq9bed44TYg,3483,08d7560a-93e5-4ce2-bf99-831d3794a62a,Training Room,n/a,41,Lion,n/a,43,Jean,4,3,0,0,1,1,0,0,0,3.16
aucgV8LjphM,60,ca614543-3047-48bd-ae64-09675f27a00b,Training Room,n/a,0,Taka,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
aucgV8LjphM,1496,ca614543-3047-48bd-ae64-09675f27a00b,Training Room,n/a,42,Taka,n/a,45,Jean,1,0,0,0,0,1,1,0,0,23.36
aucgV8LjphM,2564,ca614543-3047-48bd-ae64-09675f27a00b,Training Room,n/a,42,Taka,n/a,45,Jean,2,1,1,0,0,1,0,0,0,18.08
aucgV8LjphM,3241,ca614543-3047-48bd-ae64-09675f27a00b,Training Room,n/a,42,Taka,n/a,45,Jean,3,1,0,0,0,2,0,0,1,32.06
aucgV8LjphM,4500,ca614543-3047-48bd-ae64-09675f27a00b,Training Room,n/a,42,Taka,n/a,45,Jean,4,2,1,0,0,2,0,0,0,12.31
aucgV8LjphM,5140,ca614543-3047-48bd-ae64-09675f27a00b,Training Room,n/a,42,Taka,n/a,45,Jean,5,2,0,0,0,3,0,0,1,33.66
az7_ZVlyKE4,60,68ad58b1-da5b-4750-bc91-55a372134457,Training Room,n/a,0,Lau,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
az7_ZVlyKE4,4025,68ad58b1-da5b-4750-bc91-55a372134457,Training Room,n/a,41,Lau,n/a,43,Jean,1,0,0,0,0,1,1,0,0,22.06
az7_ZVlyKE4,4744,68ad58b1-da5b-4750-bc91-55a372134457,Training Room,n/a,41,Lau,n/a,43,Jean,2,1,0,1,0,1,0,0,0,30.66
bL2nOXeh_FQ,60,23df4fb6-138f-4a6c-8497-c68fc27af24f,Waterfalls,n/a,0,Jeffry,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
bL2nOXeh_FQ,1277,23df4fb6-138f-4a6c-8497-c68fc27af24f,Waterfalls,n/a,41,Jeffry,n/a,43,Jean,1,1,1,0,0,0,0,0,0,28.31
bL2nOXeh_FQ,2030,23df4fb6-138f-4a6c-8497-c68fc27af24f,Waterfalls,n/a,41,Jeffry,n/a,43,Jean,2,1,0,0,0,1,1,0,0,29.31
bL2nOXeh_FQ,2976,23df4fb6-138f-4a6c-8497-c68fc27af24f,Waterfalls,n/a,41,Jeffry,n/a,43,Jean,3,2,1,0,0,1,0,0,0,23.00
bL2nOXeh_FQ,3779,23df4fb6-138f-4a6c-8497-c68fc27af24f,Waterfalls,n/a,41,Jeffry,n/a,43,Jean,4,2,0,0,0,2,1,0,0,27.00
bL2nOXeh_FQ,4846,23df4fb6-138f-4a6c-8497-c68fc27af24f,Waterfalls,n/a,41,Jeffry,n/a,43,Jean,5,3,1,0,0,2,0,0,0,18.06
bQZ7Ppq66dM,60,f940cce6-e038-43c8-8ae8-11730c37bab0,City,n/a,0,Jean,n/a,0,Kage Maru,0,0,0,0,0,0,0,0,0,n/a
bQZ7Ppq66dM,1314,f940cce6-e038-43c8-8ae8-11730c37bab0,City,n/a,42,Jean,n/a,42,Kage Maru,1,0,0,0,0,1,1,0,0,2.21
bQZ7Ppq66dM,2087,f940cce6-e038-43c8-8ae8-11730c37bab0,City,n/a,42,Jean,n/a,42,Kage Maru,2,0,0,0,0,2,1,0,0,4.30
